,IndicatorCategoryCode,IndicatorCategory,IndicatorCode,Indicator,ReportingEconomyCode,ReportingEconomy,PartnerEconomyCode,PartnerEconomy,ProductOrSectorClassificationCode,ProductOrSectorClassification,ProductOrSectorCode,ProductOrSector,PeriodCode,Period,FrequencyCode,Frequency,UnitCode,Unit,Year,ValueFlagCode,ValueFlag,TextValue,Value
100,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,233,Estonia,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2020,,,,109.0
101,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,233,Estonia,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2021,,,,123.0
102,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,233,Estonia,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2022,,,,132.0
103,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,233,Estonia,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2023,,,,151.0
104,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,203,Czech Republic,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2016,,,,2464.0
105,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,203,Czech Republic,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2017,,,,2588.0
106,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,203,Czech Republic,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2018,,,,2997.0
107,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,203,Czech Republic,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2020,,,,3387.0
108,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,203,Czech Republic,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2021,,,,3992.0
109,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,203,Czech Republic,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2022,,,,3921.0
110,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,203,Czech Republic,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2023,,,,4387.0
111,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,208,Denmark,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2022,,,,22322.0
112,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,208,Denmark,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2023,,,,23086.0
113,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,208,Denmark,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2016,,,,13617.0
114,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,208,Denmark,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2017,,,,14119.0
115,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,208,Denmark,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2018,,,,15930.0
116,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,208,Denmark,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2020,,,,21132.0
117,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,208,Denmark,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2021,,,,21847.0
118,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,250,France,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2023,,,,60150.0
119,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,304,Greenland,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,,0.0
120,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,304,Greenland,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2021,E,Estimate,,0.0
121,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,304,Greenland,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2022,E,Estimate,,0.0
122,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,304,Greenland,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2023,E,Estimate,,0.0
123,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,276,Germany,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2016,,,,76944.0
124,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,276,Germany,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2017,,,,84861.0
125,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,276,Germany,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2018,,,,97562.0
126,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,276,Germany,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2020,,,,99603.0
127,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,276,Germany,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2021,,,,119633.0
128,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,276,Germany,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2022,,,,126509.0
129,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,276,Germany,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACHPH,Pharmaceuticals,A,Annual,A,Annual,USM,Million US dollar,2023,,,,121265.0
130,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,300,Greece,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2016,,,,144.0
131,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,300,Greece,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2017,,,,133.0
132,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,300,Greece,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2018,,,,173.0
133,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,300,Greece,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,,189.0
134,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,300,Greece,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2021,,,,209.0
135,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,300,Greece,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2022,,,,206.0
136,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,300,Greece,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2023,,,,257.0
137,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,300,Greece,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2016,,,,939.0
138,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,191,Croatia,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2018,,,,394.0
139,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,191,Croatia,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,,410.0
140,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,191,Croatia,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2021,,,,446.0
141,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,191,Croatia,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2022,,,,437.0
142,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,191,Croatia,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2023,,,,402.0
143,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,191,Croatia,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2017,,,,369.0
144,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,040,Austria,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2016,,,,9118.0
145,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,040,Austria,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2017,,,,10443.0
146,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,040,Austria,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2018,,,,10988.0
147,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,008,Albania,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2018,,,,14.0
148,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,040,Austria,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,,8471.0
149,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,040,Austria,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2021,,,,9553.0
150,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,040,Austria,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2022,,,,9871.0
151,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,040,Austria,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2023,,,,10167.0
152,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,008,Albania,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2016,,,,7.0
153,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,008,Albania,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2017,,,,11.0
154,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,070,Bosnia and Herzegovina,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2016,,,,14.0
155,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,070,Bosnia and Herzegovina,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2017,,,,25.0
156,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,070,Bosnia and Herzegovina,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2018,,,,24.0
157,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,070,Bosnia and Herzegovina,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,,25.0
158,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,070,Bosnia and Herzegovina,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2021,,,,36.0
159,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,070,Bosnia and Herzegovina,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2022,,,,26.0
160,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,070,Bosnia and Herzegovina,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2023,,,,34.0
161,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,070,Bosnia and Herzegovina,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,,168.0
162,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,070,Bosnia and Herzegovina,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2021,,,,206.0
163,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,070,Bosnia and Herzegovina,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2022,,,,240.0
164,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,070,Bosnia and Herzegovina,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2023,,,,283.0
165,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,100,Bulgaria,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2017,,,,584.0
166,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,100,Bulgaria,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2018,,,,595.0
167,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,100,Bulgaria,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,,632.0
168,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,100,Bulgaria,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2021,,,,703.0
169,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,100,Bulgaria,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2022,,,,728.0
170,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,100,Bulgaria,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2023,,,,885.0
171,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,100,Bulgaria,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2016,,,,505.0
172,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,070,Bosnia and Herzegovina,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2016,,,,165.0
173,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,070,Bosnia and Herzegovina,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2017,,,,171.0
174,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,070,Bosnia and Herzegovina,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2018,,,,197.0
175,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,100,Bulgaria,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2023,,,,1441.0
176,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,056,Belgium,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,,44094.0
177,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,056,Belgium,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2021,,,,47348.0
178,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,056,Belgium,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2022,,,,48809.0
179,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,056,Belgium,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2023,,,,60913.0
180,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,056,Belgium,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2016,,,,9310.0
181,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,056,Belgium,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2017,,,,8844.0
182,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,056,Belgium,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2018,,,,8784.0
183,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,056,Belgium,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,,10052.0
184,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,056,Belgium,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2021,,,,10364.0
185,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,056,Belgium,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2022,,,,10436.0
186,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,056,Belgium,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2023,,,,11987.0
187,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,233,Estonia,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2021,,,,1022.0
188,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,233,Estonia,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2022,,,,1044.0
189,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,203,Czech Republic,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2016,,,,20490.0
190,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,203,Czech Republic,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2017,,,,23483.0
191,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,203,Czech Republic,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2018,,,,30167.0
192,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,203,Czech Republic,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,,33663.0
193,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,233,Estonia,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2016,,,,557.0
194,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,233,Estonia,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2017,,,,633.0
195,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,233,Estonia,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2018,,,,780.0
196,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,233,Estonia,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,,760.0
197,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,203,Czech Republic,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2016,,,,36162.0
198,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,203,Czech Republic,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2017,,,,40467.0
199,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,203,Czech Republic,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2018,,,,43267.0
200,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,203,Czech Republic,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,,37776.0
201,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,203,Czech Republic,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2021,,,,42260.0
202,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,203,Czech Republic,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2022,,,,43671.0
203,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,203,Czech Republic,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2023,,,,53826.0
204,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,233,Estonia,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2023,,,,1479.0
205,ITS_MTV,Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group  annual,203,Czech Republic,000,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOF,Office and telecom equipment,A,Annual,A,Annual,USM,Million US dollar,2021,,,,34340.0
